rider_id,city,signup_date,rider_type
R005185,Capital City,2022-03-15,Occasional
R005186,Metroville,2021-10-26,Power
R005187,Metroville,2022-12-19,Occasional
R005188,Capital City,2021-07-15,Occasional
R005189,Metroville,2022-09-14,Occasional
R005190,Capital City,2022-12-07,New
R005191,Capital City,2021-12-07,New
R005192,Metroville,2022-08-06,Power
R005193,Capital City,2022-11-08,Regular
R005194,Metroville,2021-02-14,Power
R005195,Capital City,2022-11-05,Power
R005196,Capital City,2022-06-11,Occasional
R005197,Capital City,2022-04-03,Occasional
R005198,Metroville,2022-07-21,New
R005199,Metroville,2022-03-14,Occasional
R005200,Metroville,2021-02-01,Occasional
R005201,Metroville,2022-04-20,Regular
R005202,Metroville,2022-08-05,Regular
R005203,Capital City,2022-10-30,Regular
R005204,Metroville,2021-01-24,Occasional
R005205,Capital City,2022-03-05,Regular
R005206,Capital City,2022-06-07,New
R005207,Metroville,2021-06-26,Regular
R005208,Capital City,2022-11-29,Power
R005209,Capital City,2021-12-30,Regular
R005210,Metroville,2021-09-25,Occasional
R005211,Metroville,2022-09-19,Occasional
R005212,Capital City,2021-04-11,Regular
R005213,Capital City,2021-02-09,Power
R005214,Metroville,2021-06-05,Power
R005215,Metroville,2022-05-17,Power
R005216,Metroville,2021-03-10,Regular
R005217,Capital City,2021-06-06,Occasional
R005218,Capital City,2021-11-29,Regular
R005219,Metroville,2022-05-03,Occasional
R005220,Metroville,2021-07-27,Regular
R005221,Capital City,2021-01-19,New
R005222,Capital City,2022-03-13,Power
R005223,Metroville,2021-01-22,New
R005224,Metroville,2021-02-20,Occasional
R005225,Metroville,2022-11-14,Power
R005226,Capital City,2021-12-07,Power
R005227,Capital City,2021-12-01,Power
R005228,Capital City,2021-11-01,Occasional
R005229,Metroville,2021-01-30,Regular
R005230,Metroville,2022-02-15,Occasional
R005231,Metroville,2021-06-15,Occasional
R005232,Capital City,2022-11-07,Power
R005233,Metroville,2022-12-19,Regular
R005234,Metroville,2022-04-19,Regular
R005235,Capital City,2022-06-08,Occasional
R005236,Metroville,2021-04-06,Power
R005237,Capital City,2021-10-05,Regular
R005238,Capital City,2022-05-16,Occasional
R005239,Metroville,2021-03-24,Regular
R005240,Metroville,2021-01-10,Regular
R005241,Metroville,2021-01-05,Occasional
R005242,Capital City,2021-03-09,Regular
R005243,Metroville,2021-12-21,Power
R005244,Metroville,2021-05-09,Power
R005245,Capital City,2021-06-21,Regular
R005246,Metroville,2021-04-24,Regular
R005247,Metroville,2022-06-14,Regular
R005248,Capital City,2022-06-17,Regular
R005249,Metroville,2022-03-06,Occasional
R005250,Metroville,2021-09-29,Regular
R005251,Metroville,2022-07-04,Regular
R005252,Capital City,2021-02-01,Regular
R005253,Capital City,2022-10-17,Occasional
R005254,Metroville,2022-06-24,Occasional
R005255,Capital City,2022-07-08,Regular
R005256,Metroville,2021-07-24,Occasional
R005257,Metroville,2022-09-01,Occasional
R005258,Capital City,2021-12-11,Occasional
R005259,Capital City,2022-11-21,Occasional
R005260,Capital City,2021-10-20,New
R005261,Metroville,2022-03-22,Occasional
R005262,Capital City,2021-06-11,Occasional
R005263,Metroville,2022-04-06,New
R005264,Metroville,2022-08-21,Regular
R005265,Capital City,2022-07-21,Regular
R005266,Capital City,2021-05-13,New
R005267,Capital City,2022-04-15,Regular
R005268,Metroville,2022-12-27,Occasional
R005269,Metroville,2022-01-28,Regular
R005270,Metroville,2021-09-11,Occasional
R005271,Metroville,2021-01-05,Occasional
R005272,Capital City,2022-07-27,New
R005273,Capital City,2022-11-22,Occasional
R005274,Capital City,2022-07-28,Power
R005275,Metroville,2022-02-05,Regular
R005276,Metroville,2021-04-30,Occasional
R005277,Metroville,2022-11-10,Occasional
R005278,Capital City,2021-04-01,Occasional
R005279,Metroville,2021-04-11,Power
R005280,Metroville,2021-02-23,Power
R005281,Metroville,2022-02-27,Power
R005282,Metroville,2021-08-17,Regular
R005283,Metroville,2021-05-25,New
R005284,Capital City,2021-06-17,Occasional
R005285,Capital City,2021-12-31,Occasional
R005286,Capital City,2022-10-19,Power
R005287,Metroville,2021-01-07,Regular
R005288,Capital City,2022-02-10,Power
R005289,Capital City,2021-07-12,Power
R005290,Metroville,2022-05-21,Power
R005291,Metroville,2022-06-27,Power
R005292,Metroville,2021-07-17,Occasional
R005293,Metroville,2022-10-24,Regular
R005294,Metroville,2021-08-02,Power
R005295,Capital City,2022-07-22,Regular
R005296,Capital City,2021-11-02,Occasional
R005297,Metroville,2021-06-24,Regular
R005298,Capital City,2021-07-01,New
R005299,Metroville,2021-11-14,Occasional
R005300,Metroville,2022-09-29,Occasional
R005301,Metroville,2022-01-09,Regular
R005302,Capital City,2022-05-20,Power
R005303,Metroville,2022-05-28,Regular
R005304,Capital City,2021-02-21,Power
R005305,Capital City,2022-01-27,Power
R005306,Metroville,2022-01-27,New
R005307,Metroville,2021-12-28,Regular
R005308,Metroville,2022-03-07,Occasional
R005309,Capital City,2022-05-23,Power
R005310,Metroville,2021-04-08,Regular
R005311,Metroville,2021-07-07,Regular
R005312,Capital City,2021-09-02,Power
R005313,Capital City,2021-06-06,Occasional
R005314,Capital City,2021-03-08,Occasional
R005315,Metroville,2022-12-23,Occasional
R005316,Metroville,2022-09-06,New
R005317,Metroville,2021-02-16,Regular
R005318,Metroville,2022-01-12,Power
R005319,Metroville,2021-10-02,New
R005320,Capital City,2022-04-30,Regular
R005321,Metroville,2021-03-15,Power
R005322,Metroville,2021-04-13,Power
R005323,Metroville,2021-04-05,Regular
R005324,Capital City,2022-04-27,Power
R005325,Capital City,2022-11-22,Occasional
R005326,Capital City,2021-02-02,Power
R005327,Capital City,2022-02-07,Occasional
R005328,Metroville,2021-12-07,Power
R005329,Metroville,2022-09-07,Occasional
R005330,Metroville,2021-12-02,Occasional
R005331,Metroville,2022-04-14,Regular
R005332,Capital City,2021-06-27,Occasional
R005333,Metroville,2022-03-18,Regular
R005334,Metroville,2022-12-07,Regular
R005335,Capital City,2021-07-21,Regular
R005336,Capital City,2021-12-14,Regular
R005337,Metroville,2021-07-24,Regular
R005338,Metroville,2021-07-30,New
R005339,Capital City,2021-10-02,Occasional
R005340,Metroville,2021-08-21,Regular
R005341,Metroville,2022-11-18,Power
R005342,Metroville,2022-03-04,New
R005343,Metroville,2021-03-05,Regular
R005344,Metroville,2022-06-18,Regular
R005345,Capital City,2022-02-07,Regular
R005346,Capital City,2021-07-24,Regular
R005347,Capital City,2022-10-09,Regular
R005348,Capital City,2022-09-25,Power
R005349,Capital City,2022-07-14,Occasional
R005350,Capital City,2021-06-30,Regular
R005351,Metroville,2021-07-04,Occasional
R005352,Metroville,2022-12-25,Power
R005353,Metroville,2021-03-31,Occasional
R005354,Capital City,2022-10-26,Occasional
R005355,Capital City,2022-05-31,Regular
R005356,Metroville,2021-02-14,Regular
R005357,Capital City,2021-03-28,New
R005358,Capital City,2022-05-28,Regular
R005359,Metroville,2021-01-30,Regular
R005360,Metroville,2021-10-24,Regular
R005361,Capital City,2022-09-17,Regular
R005362,Metroville,2022-06-05,Power
R005363,Capital City,2021-06-30,Regular
R005364,Metroville,2021-01-12,Occasional
R005365,Metroville,2021-10-13,Occasional
R005366,Metroville,2021-03-10,Power
R005367,Capital City,2022-10-20,Occasional
R005368,Metroville,2021-01-29,Regular
R005369,Capital City,2022-07-28,Occasional
R005370,Metroville,2022-12-08,Regular
R005371,Metroville,2021-09-18,New
R005372,Metroville,2022-01-27,Occasional
R005373,Metroville,2022-11-24,Occasional
R005374,Capital City,2022-10-04,Power
R005375,Metroville,2022-10-18,Regular
R005376,Metroville,2022-11-07,Occasional
R005377,Metroville,2022-07-03,Occasional
R005378,Metroville,2022-04-19,Occasional
R005379,Metroville,2021-06-09,New
R005380,Metroville,2022-10-21,New
R005381,Metroville,2021-05-23,Occasional
R005382,Capital City,2022-05-13,Regular
R005383,Capital City,2022-04-12,Occasional
R005384,Metroville,2021-11-10,Regular
R005385,Metroville,2021-11-30,Occasional
R005386,Metroville,2021-09-27,Occasional
R005387,Metroville,2021-03-27,Regular
R005388,Metroville,2021-11-13,Regular
R005389,Metroville,2021-10-15,New
R005390,Capital City,2022-02-12,Regular
R005391,Capital City,2022-12-15,Occasional
R005392,Capital City,2021-11-29,New
R005393,Capital City,2021-02-11,Regular
R005394,Metroville,2022-09-02,Regular
R005395,Capital City,2021-07-03,Regular
R005396,Capital City,2022-12-26,Regular
R005397,Capital City,2021-03-16,Regular
R005398,Metroville,2021-04-08,Regular
R005399,Metroville,2022-10-29,Regular
R005400,Capital City,2021-05-12,Regular
R005401,Metroville,2022-11-16,Power
R005402,Metroville,2021-01-14,Power
R005403,Capital City,2022-10-19,Regular
R005404,Metroville,2021-12-31,Regular
R005405,Capital City,2021-08-05,Occasional
R005406,Capital City,2022-09-15,New
R005407,Metroville,2022-03-11,Power
R005408,Capital City,2021-01-29,Occasional
R005409,Capital City,2022-02-27,New
R005410,Metroville,2021-04-20,Occasional
R005411,Metroville,2022-10-05,Regular
R005412,Capital City,2022-03-19,Regular
R005413,Capital City,2021-10-10,Occasional
R005414,Metroville,2021-12-07,Power
R005415,Capital City,2021-11-23,Occasional
R005416,Metroville,2021-02-24,Regular
R005417,Metroville,2022-12-01,Regular
R005418,Metroville,2021-09-03,Power
R005419,Metroville,2022-07-25,Power
R005420,Capital City,2021-07-04,Occasional
R005421,Capital City,2022-05-21,Occasional
R005422,Capital City,2022-08-15,Regular
R005423,Metroville,2021-11-27,Power
R005424,Metroville,2021-06-22,Power
R005425,Capital City,2022-03-05,Regular
R005426,Metroville,2021-03-23,Regular
R005427,Capital City,2022-08-07,New
R005428,Metroville,2022-03-02,Occasional
R005429,Capital City,2021-02-07,Regular
R005430,Capital City,2021-03-09,Occasional
R005431,Capital City,2021-12-15,Regular
R005432,Metroville,2022-12-21,Occasional
R005433,Metroville,2021-06-14,Power
R005434,Metroville,2021-06-12,New
R005435,Metroville,2022-08-10,Regular
R005436,Metroville,2022-08-28,Occasional
R005437,Metroville,2022-11-20,Regular
R005438,Capital City,2022-12-27,Regular
R005439,Metroville,2021-05-25,Occasional
R005440,Metroville,2021-05-01,Power
R005441,Metroville,2021-11-24,Regular
R005442,Metroville,2021-06-30,Occasional
R005443,Metroville,2021-06-20,Occasional
R005444,Metroville,2022-10-06,Regular
R005445,Capital City,2022-02-23,Regular
R005446,Capital City,2022-05-31,Regular
R005447,Capital City,2022-01-14,Regular
R005448,Capital City,2022-05-30,Regular
R005449,Metroville,2021-11-05,Regular
R005450,Metroville,2021-03-11,Regular
R005451,Metroville,2021-07-26,Occasional
R005452,Capital City,2022-08-09,Occasional
R005453,Capital City,2022-07-21,Occasional
R005454,Metroville,2022-06-27,Occasional
R005455,Capital City,2022-05-20,Regular
R005456,Metroville,2021-04-10,Occasional
R005457,Metroville,2022-04-18,Power
R005458,Capital City,2022-06-17,Regular
R005459,Metroville,2022-09-06,Occasional
R005460,Capital City,2022-06-30,Regular
R005461,Capital City,2021-02-13,Occasional
R005462,Metroville,2021-05-31,Regular
R005463,Capital City,2022-11-07,Regular
R005464,Capital City,2021-06-18,Occasional
R005465,Metroville,2021-09-16,Power
R005466,Capital City,2021-03-12,Regular
R005467,Metroville,2021-06-18,New
R005468,Metroville,2022-10-19,Regular
R005469,Capital City,2022-03-10,Regular
R005470,Metroville,2021-02-13,Regular
R005471,Capital City,2022-10-25,Occasional
R005472,Metroville,2022-04-20,Regular
R005473,Metroville,2022-09-23,Occasional
R005474,Metroville,2022-06-13,Power
R005475,Metroville,2021-05-17,Power
R005476,Metroville,2021-08-21,New
R005477,Metroville,2022-01-28,Regular
R005478,Capital City,2022-01-01,Power
R005479,Metroville,2022-08-23,New
R005480,Metroville,2021-02-13,Power
R005481,Metroville,2021-03-01,Occasional
R005482,Metroville,2022-05-06,Regular
R005483,Capital City,2022-09-21,Regular
R005484,Metroville,2022-03-16,Occasional
R005485,Capital City,2021-04-07,Regular
R005486,Metroville,2022-10-22,Power
R005487,Metroville,2022-06-17,Occasional
R005488,Capital City,2022-02-10,Occasional
R005489,Capital City,2021-08-22,New
R005490,Metroville,2021-09-27,Occasional
R005491,Capital City,2022-01-30,Occasional
R005492,Capital City,2021-04-10,Regular
R005493,Metroville,2021-02-25,Regular
R005494,Metroville,2022-02-22,Regular
R005495,Capital City,2021-01-21,Occasional
R005496,Capital City,2021-05-13,Occasional
R005497,Capital City,2022-07-29,Occasional
R005498,Capital City,2021-06-01,Regular
R005499,Capital City,2021-05-31,Occasional
R005500,Metroville,2021-12-24,Occasional
R005501,Metroville,2022-02-12,Regular
R005502,Metroville,2021-10-20,Regular
R005503,Metroville,2022-07-13,Power
R005504,Capital City,2022-12-28,Power
R005505,Capital City,2022-02-15,Regular
R005506,Metroville,2022-04-24,Occasional
R005507,Capital City,2022-05-20,Regular
R005508,Capital City,2021-01-02,Power
R005509,Capital City,2021-03-16,Power
R005510,Metroville,2021-10-12,Power
R005511,Capital City,2022-03-24,Regular
R005512,Capital City,2021-12-29,Occasional
R005513,Metroville,2022-08-17,Occasional
R005514,Metroville,2021-02-05,Occasional
R005515,Capital City,2022-01-27,Regular
R005516,Metroville,2021-08-28,Regular
R005517,Metroville,2021-09-15,New
R005518,Capital City,2021-10-02,Power
R005519,Capital City,2021-12-30,Regular
R005520,Capital City,2022-02-23,New
R005521,Metroville,2021-08-21,Occasional
R005522,Capital City,2021-06-16,New
R005523,Metroville,2022-09-12,New
R005524,Metroville,2022-07-06,Regular
R005525,Metroville,2021-03-11,Regular
R005526,Metroville,2021-04-20,Regular
R005527,Capital City,2022-10-10,Power
R005528,Capital City,2022-03-20,Regular
R005529,Metroville,2022-08-11,Power
R005530,Metroville,2021-06-29,New
R005531,Capital City,2022-06-14,Regular
R005532,Capital City,2022-04-07,Power
R005533,Metroville,2021-03-31,Regular
R005534,Metroville,2022-10-15,Regular
R005535,Metroville,2022-10-16,Occasional
R005536,Metroville,2022-12-13,Power
R005537,Metroville,2021-07-31,Regular
R005538,Metroville,2021-03-26,Occasional
R005539,Metroville,2022-12-01,Regular
R005540,Metroville,2021-05-16,Power
R005541,Capital City,2021-05-19,Regular
R005542,Metroville,2021-11-13,Occasional
R005543,Capital City,2021-05-07,Regular
R005544,Capital City,2022-05-29,Occasional
R005545,Metroville,2022-11-25,Occasional
R005546,Capital City,2021-06-16,New
R005547,Metroville,2022-04-10,Regular
R005548,Metroville,2021-06-24,Regular
R005549,Capital City,2021-06-28,Power
R005550,Capital City,2021-09-05,Power
R005551,Metroville,2021-03-03,Power
R005552,Capital City,2022-08-02,Regular
R005553,Capital City,2021-12-23,Regular
R005554,Capital City,2021-11-26,Occasional
R005555,Metroville,2022-05-18,Occasional
R005556,Capital City,2021-05-08,Regular
R005557,Metroville,2022-03-10,Occasional
R005558,Metroville,2022-08-17,Power
R005559,Capital City,2021-09-13,Occasional
R005560,Capital City,2021-08-06,Occasional
R005561,Capital City,2021-07-28,Regular
R005562,Metroville,2022-10-01,Occasional
R005563,Metroville,2021-11-21,New
R005564,Capital City,2021-12-25,Regular
R005565,Metroville,2021-08-05,Power
R005566,Capital City,2022-12-22,Regular
R005567,Metroville,2021-02-22,Occasional
R005568,Metroville,2022-05-02,Regular
R005569,Metroville,2021-04-13,Power
R005570,Capital City,2021-01-31,Power
R005571,Capital City,2022-07-16,Power
R005572,Metroville,2021-07-24,New
R005573,Metroville,2022-08-11,Occasional
R005574,Metroville,2021-10-02,Regular
R005575,Capital City,2022-07-22,Power
R005576,Metroville,2022-07-02,Occasional
R005577,Metroville,2021-06-01,Occasional
R005578,Capital City,2021-06-01,Regular
R005579,Capital City,2021-02-25,Regular
R005580,Capital City,2022-08-05,Occasional
R005581,Metroville,2021-08-24,Regular
R005582,Capital City,2021-12-30,New
R005583,Metroville,2022-11-21,Occasional
R005584,Metroville,2022-05-22,Regular
R005585,Metroville,2021-08-20,Regular
R005586,Capital City,2022-05-09,New
R005587,Capital City,2022-10-29,Occasional
R005588,Capital City,2022-04-06,Occasional
R005589,Capital City,2021-12-19,Power
R005590,Capital City,2022-05-07,Regular
R005591,Capital City,2022-11-19,Power
R005592,Capital City,2021-02-16,Occasional
R005593,Capital City,2022-06-04,Power
R005594,Metroville,2021-07-20,Occasional
R005595,Metroville,2021-12-28,Occasional
R005596,Capital City,2021-11-30,Regular
R005597,Metroville,2021-09-08,Occasional
R005598,Metroville,2021-09-23,Regular
R005599,Capital City,2022-11-15,Regular
R005600,Metroville,2022-11-22,Power
R005601,Metroville,2021-03-08,Regular
R005602,Capital City,2022-02-04,New
R005603,Capital City,2022-09-18,Power
R005604,Capital City,2021-01-11,Regular
R005605,Metroville,2021-07-17,Regular
R005606,Metroville,2021-03-24,New
R005607,Capital City,2022-03-27,Regular
R005608,Capital City,2022-04-07,Regular
R005609,Metroville,2021-05-19,Occasional
R005610,Metroville,2021-06-23,Occasional
R005611,Metroville,2021-05-28,Occasional
R005612,Capital City,2022-07-07,Power
R005613,Metroville,2021-12-12,Occasional
R005614,Capital City,2021-03-03,Power
R005615,Metroville,2021-12-10,Occasional
R005616,Capital City,2021-12-23,Occasional
R005617,Metroville,2021-05-10,Occasional
R005618,Metroville,2021-03-03,Occasional
R005619,Metroville,2022-10-14,Power
R005620,Metroville,2021-07-21,Regular
R005621,Metroville,2022-04-19,Power
R005622,Metroville,2021-12-12,Occasional
R005623,Metroville,2022-05-18,New
R005624,Metroville,2021-07-22,Regular
R005625,Metroville,2021-11-12,Power
R005626,Metroville,2022-01-05,New
R005627,Capital City,2022-01-13,Power
R005628,Metroville,2021-08-21,Power
R005629,Metroville,2021-08-26,Regular
R005630,Capital City,2021-04-23,Regular
R005631,Metroville,2022-12-26,Regular
R005632,Capital City,2021-08-06,Occasional
R005633,Capital City,2022-08-12,Power
R005634,Capital City,2021-10-08,Regular
R005635,Capital City,2022-07-16,Regular
R005636,Metroville,2022-05-11,Regular
R005637,Metroville,2022-10-15,Regular
R005638,Metroville,2021-07-24,Regular
