ride_id,rider_id,driver_id,city,zone,request_time,pickup_time,completion_time,distance_km,fare,surge_multiplier,wait_time,trip_duration,status,cancellation_reason
REQ0023267,R001890,D00143,Capital City,University Area,2023-01-12 08:26:30,2023-01-12 08:33:42,2023-01-12 08:37:30,1.7,6.13,1.2,7.2,3.8,Completed,
REQ0023268,R002294,D02527,Metroville,Residential North,2023-02-23 03:44:31,2023-02-23 03:49:19,2023-02-23 04:04:55,5.7,11.68,1.0,4.8,15.6,Completed,
REQ0023269,R000433,D01567,Metroville,Airport,2023-01-15 19:39:34,2023-01-15 19:43:04,2023-01-15 19:46:40,1.7,7.11,1.4,3.5,3.6,Completed,
REQ0023270,R014533,D02493,Metroville,Residential North,2023-03-07 11:44:20,2023-03-07 11:50:44,2023-03-07 12:30:26,14.2,25.49,1.0,6.4,39.7,Completed,
REQ0023271,R013189,D00486,Capital City,Westside,2023-03-20 08:08:55,2023-03-20 08:14:01,2023-03-20 08:20:13,2.4,9.46,1.5,5.1,6.2,Completed,
REQ0023272,R001805,D00168,Capital City,Westside,2023-01-09 18:18:06,2023-01-09 18:23:36,2023-01-09 18:58:00,13.6,33.57,1.4,5.5,34.4,Completed,
REQ0023273,R014421,D00173,Metroville,Downtown,2023-03-28 17:17:44,2023-03-28 17:25:08,2023-03-28 17:55:14,13.0,31.66,1.4,7.4,30.1,Completed,
REQ0023274,R012572,D02648,Capital City,Westside,2023-01-16 16:19:33,2023-01-16 16:23:03,2023-01-16 16:47:45,12.3,27.25,1.3,3.5,24.7,Completed,
REQ0023275,R009993,D01775,Metroville,Residential North,2023-01-20 23:38:45,2023-01-20 23:43:57,2023-01-20 23:45:51,1.3,4.35,1.0,5.2,1.9,Completed,
REQ0023276,R011715,D01486,Metroville,Residential North,2023-03-09 21:28:37,2023-03-09 21:31:07,2023-03-09 22:27:25,22.6,38.06,1.0,2.5,56.3,Completed,
REQ0023277,R014151,D02421,Capital City,University Area,2023-03-16 07:04:21,2023-03-16 07:11:21,2023-03-16 07:17:45,4.1,10.06,1.2,7.0,6.4,Completed,
REQ0023278,R012286,D01734,Metroville,Tech Park,2023-03-10 14:51:58,2023-03-10 14:56:10,2023-03-10 15:00:04,1.8,6.82,1.3,4.2,3.9,Completed,
REQ0023279,R007448,D01332,Metroville,Residential North,2023-02-25 23:32:01,2023-02-25 23:38:25,2023-02-26 00:10:07,19.4,45.8,1.5,6.4,31.7,Completed,
REQ0023280,R009306,D00104,Capital City,University Area,2023-01-28 21:40:08,2023-01-28 21:45:20,2023-01-28 22:17:50,15.5,36.36,1.4,5.2,32.5,Completed,
REQ0023281,R010638,D02288,Capital City,Westside,2023-01-08 02:59:15,2023-01-08 03:03:45,2023-01-08 03:32:33,14.1,23.74,1.0,4.5,28.8,Completed,
REQ0023282,R013237,D01568,Metroville,Residential North,2023-02-28 20:30:08,2023-02-28 20:35:38,2023-02-28 21:05:50,11.6,20.95,1.0,5.5,30.2,Completed,
REQ0023283,R005229,D02499,Metroville,Residential North,2023-03-06 08:27:44,2023-03-06 08:30:08,2023-03-06 08:41:14,4.2,10.13,1.1,2.4,11.1,Completed,
REQ0023284,R013151,D00604,Metroville,Residential North,2023-02-16 12:15:18,2023-02-16 12:21:18,2023-02-16 13:11:54,23.4,38.17,1.0,6.0,50.6,Completed,
REQ0023285,R010808,D01238,Capital City,University Area,2023-02-07 07:44:16,2023-02-07 07:46:58,2023-02-07 07:50:40,2.7,8.18,1.3,2.7,3.7,Completed,
REQ0023286,R001467,D02768,Metroville,Suburbs,2023-01-02 06:22:44,2023-01-02 06:27:20,2023-01-02 06:38:32,6.7,12.22,1.0,4.6,11.2,Completed,
REQ0023287,R007027,D00914,Capital City,Industrial Zone,2023-01-13 16:31:55,2023-01-13 16:36:37,2023-01-13 16:48:31,6.2,11.72,1.0,4.7,11.9,Completed,
REQ0023288,R006689,D02321,Capital City,University Area,2023-03-17 17:17:28,2023-03-17 17:19:58,2023-03-17 17:37:40,5.4,15.13,1.3,2.5,17.7,Completed,
REQ0023289,R000230,D01685,Metroville,Tech Park,2023-02-09 19:07:26,2023-02-09 19:19:56,2023-02-09 19:30:32,6.9,33.4,2.7,12.5,10.6,Completed,
REQ0023290,R010476,D01845,Capital City,Westside,2023-03-30 11:28:16,2023-03-30 11:34:34,2023-03-30 11:38:10,1.9,5.32,1.0,6.3,3.6,Completed,
REQ0023291,R001844,D00833,Capital City,University Area,2023-02-25 21:15:14,2023-02-25 21:17:56,2023-02-25 21:32:38,11.0,25.07,1.4,2.7,14.7,Completed,
REQ0023292,R014540,D01824,Capital City,Westside,2023-03-06 08:48:53,2023-03-06 08:52:47,2023-03-06 09:26:59,10.0,29.45,1.5,3.9,34.2,Completed,
REQ0023293,R003791,D02324,Capital City,Westside,2023-02-25 18:34:38,2023-02-25 18:39:32,2023-02-25 18:49:50,2.9,10.54,1.4,4.9,10.3,Completed,
REQ0023294,R009957,D00319,Capital City,Westside,2023-01-02 05:21:10,2023-01-02 05:27:04,2023-01-02 05:40:28,8.1,14.23,1.0,5.9,13.4,Completed,
REQ0023295,R000486,D01380,Capital City,University Area,2023-01-08 22:34:18,2023-01-08 22:39:42,2023-01-08 23:38:48,20.2,53.41,1.5,5.4,59.1,Completed,
REQ0023296,R003760,D01837,Capital City,University Area,2023-01-18 08:50:04,2023-01-18 08:57:16,2023-01-18 09:34:10,14.4,27.85,1.1,7.2,36.9,Completed,
REQ0023297,R014034,D01360,Metroville,Downtown,2023-01-30 19:27:03,2023-01-30 19:32:39,2023-01-30 20:32:09,20.3,53.68,1.5,5.6,59.5,Completed,
REQ0023298,R000476,D02165,Capital City,Industrial Zone,2023-01-08 10:18:27,2023-01-08 10:26:09,2023-01-08 10:29:33,1.3,4.57,1.0,7.7,3.4,Completed,
REQ0023299,R010490,D00814,Metroville,Tech Park,2023-03-15 01:13:08,2023-03-15 01:15:20,2023-03-15 01:35:14,11.5,19.28,1.0,2.2,19.9,Completed,
REQ0023300,R008919,D02216,Metroville,Downtown,2023-01-28 15:42:30,2023-01-28 15:46:42,2023-01-28 16:03:36,9.2,17.68,1.1,4.2,16.9,Completed,
REQ0023301,R011483,D00141,Metroville,Tech Park,2023-01-10 09:55:14,2023-01-10 09:58:02,2023-01-10 10:18:02,8.6,18.98,1.2,2.8,20.0,Completed,
REQ0023302,R014289,D00289,Metroville,Downtown,2023-03-14 08:13:43,2023-03-14 08:30:13,2023-03-14 09:20:01,17.6,90.16,2.9,16.5,49.8,Completed,
REQ0023303,R001550,D02216,Metroville,Residential North,2023-03-01 07:48:32,2023-03-01 07:52:08,2023-03-01 08:12:32,12.3,30.48,1.5,3.6,20.4,Completed,
REQ0023304,R003541,D01016,Metroville,Airport,2023-01-19 17:53:05,2023-01-19 17:55:59,2023-01-19 18:14:23,4.3,14.59,1.4,2.9,18.4,Completed,
REQ0023305,R013547,D02610,Capital City,University Area,2023-02-08 17:25:20,2023-02-08 17:29:20,2023-02-08 17:56:50,9.1,21.05,1.2,4.0,27.5,Completed,
REQ0023306,R006622,D00972,Metroville,Suburbs,2023-01-15 23:31:50,2023-01-15 23:37:08,2023-01-15 23:39:32,1.4,4.54,1.0,5.3,2.4,Completed,
REQ0023307,R004234,D00038,Metroville,Airport,2023-03-28 20:30:11,2023-03-28 20:34:29,2023-03-28 21:14:23,16.0,35.99,1.3,4.3,39.9,Completed,
REQ0023308,R012584,D02299,Capital City,Industrial Zone,2023-03-11 08:13:30,2023-03-11 08:21:18,2023-03-11 09:12:06,17.2,30.76,1.0,7.8,50.8,Completed,
REQ0023309,R005402,D02203,Metroville,Airport,2023-01-20 22:05:07,2023-01-20 22:11:07,2023-01-20 22:37:37,18.9,29.15,1.0,6.0,26.5,Completed,
REQ0023310,R008753,D00084,Capital City,Central Business District,2023-01-21 18:02:11,2023-01-21 18:05:11,2023-01-21 18:30:17,12.8,25.95,1.2,3.0,25.1,Completed,
REQ0023311,R008225,D00292,Capital City,Westside,2023-02-25 21:35:12,2023-02-25 21:37:36,2023-02-25 21:40:54,1.9,6.33,1.2,2.4,3.3,Completed,
REQ0023312,R014935,D01903,Metroville,Residential North,2023-02-09 10:41:41,2023-02-09 10:48:47,2023-02-09 11:27:35,18.1,30.04,1.0,7.1,38.8,Completed,
REQ0023313,R010603,D02398,Metroville,Residential North,2023-01-09 15:28:25,2023-01-09 15:32:43,2023-01-09 15:48:49,8.8,15.48,1.0,4.3,16.1,Completed,
REQ0023314,R006277,D01079,Metroville,Residential North,2023-03-17 07:18:58,2023-03-17 07:25:04,2023-03-17 07:28:34,1.7,7.09,1.4,6.1,3.5,Completed,
REQ0023315,R005364,D01653,Metroville,Airport,2023-02-09 00:32:22,2023-02-09 00:35:34,2023-02-09 01:06:34,17.2,27.79,1.0,3.2,31.0,Completed,
REQ0023316,R006527,,Capital City,Central Business District,2023-03-07 09:14:27,,,,,1.2,2.4,,Cancelled_Rider,Wait time too long
REQ0023317,R000074,D01217,Capital City,Central Business District,2023-01-04 18:47:19,2023-01-04 18:53:43,2023-01-04 19:59:49,15.5,37.22,1.2,6.4,66.1,Completed,
REQ0023318,R009169,D02058,Capital City,Westside,2023-02-26 10:39:05,2023-02-26 10:46:05,2023-02-26 11:18:53,14.2,24.46,1.0,7.0,32.8,Completed,
REQ0023319,R009802,D00277,Metroville,Residential North,2023-01-07 14:15:05,2023-01-07 14:18:35,2023-01-07 14:45:29,16.8,40.04,1.5,3.5,26.9,Completed,
REQ0023320,R004483,D01364,Metroville,Tech Park,2023-02-16 10:42:40,2023-02-16 10:49:28,2023-02-16 11:07:28,11.5,26.6,1.4,6.8,18.0,Completed,
REQ0023321,R004687,D01685,Metroville,Airport,2023-03-27 21:52:21,2023-03-27 21:54:57,2023-03-27 22:16:03,11.9,19.95,1.0,2.6,21.1,Completed,
REQ0023322,R014435,D01806,Capital City,Westside,2023-02-26 10:34:46,2023-02-26 10:41:22,2023-02-26 11:27:58,19.4,32.77,1.0,6.6,46.6,Completed,
REQ0023323,R011001,D01694,Capital City,Central Business District,2023-01-13 16:19:53,2023-01-13 16:24:11,2023-01-13 16:34:59,6.8,17.19,1.4,4.3,10.8,Completed,
REQ0023324,R011788,D01667,Capital City,Central Business District,2023-02-02 04:03:43,2023-02-02 04:09:49,2023-02-02 04:31:07,9.5,17.09,1.0,6.1,21.3,Completed,
REQ0023325,R002239,D01535,Metroville,Tech Park,2023-02-23 17:34:55,2023-02-23 17:53:07,2023-02-23 18:27:01,10.6,48.73,2.4,18.2,33.9,Completed,
REQ0023326,R008981,D00455,Metroville,Tech Park,2023-03-27 16:57:54,2023-03-27 17:02:30,2023-03-27 17:39:42,24.3,52.14,1.4,4.6,37.2,Completed,
REQ0023327,R001898,D02152,Metroville,Airport,2023-03-11 17:11:20,2023-03-11 17:17:56,2023-03-11 17:39:02,9.1,18.24,1.1,6.6,21.1,Completed,
REQ0023328,R000695,D02255,Capital City,Central Business District,2023-01-13 17:10:39,2023-01-13 17:16:27,2023-01-13 18:02:21,23.3,44.81,1.2,5.8,45.9,Completed,
REQ0023329,R000103,D02515,Capital City,Westside,2023-01-24 23:31:18,2023-01-24 23:35:06,2023-01-24 23:43:42,4.8,9.55,1.0,3.8,8.6,Completed,
REQ0023330,R012955,,Metroville,Suburbs,2023-02-05 22:28:29,,,,,1.0,3.1,,Cancelled_Rider,Wait time too long
REQ0023331,R006823,D01018,Capital City,Central Business District,2023-01-18 18:34:26,2023-01-18 18:37:38,2023-01-18 19:28:20,17.5,40.44,1.3,3.2,50.7,Completed,
REQ0023332,R001186,D02680,Capital City,Central Business District,2023-03-30 08:37:41,2023-03-30 08:45:05,2023-03-30 08:49:29,2.2,7.54,1.3,7.4,4.4,Completed,
REQ0023333,R008566,D02466,Capital City,Westside,2023-02-22 17:27:07,2023-02-22 17:33:07,2023-02-22 17:54:49,10.8,24.33,1.3,6.0,21.7,Completed,
REQ0023334,R011274,D00920,Capital City,Industrial Zone,2023-01-19 07:51:42,2023-01-19 07:58:18,2023-01-19 08:29:24,17.8,42.79,1.5,6.6,31.1,Completed,
REQ0023335,R001353,D01647,Capital City,Westside,2023-03-12 07:31:50,2023-03-12 07:35:14,2023-03-12 08:28:20,23.4,38.55,1.0,3.4,53.1,Completed,
REQ0023336,R011116,D01735,Metroville,Tech Park,2023-03-30 11:59:43,2023-03-30 12:04:31,2023-03-30 12:37:07,17.0,36.13,1.3,4.8,32.6,Completed,
REQ0023337,R012935,D00107,Metroville,Airport,2023-01-13 15:52:48,2023-01-13 15:57:30,2023-01-13 15:59:54,1.8,7.53,1.5,4.7,2.4,Completed,
REQ0023338,R003622,D00380,Metroville,Residential North,2023-01-28 16:16:36,2023-01-28 16:24:00,2023-01-28 16:36:24,9.0,21.22,1.4,7.4,12.4,Completed,
REQ0023339,R014861,D01251,Metroville,Downtown,2023-01-31 19:44:25,2023-01-31 19:51:13,2023-01-31 20:02:13,7.9,14.99,1.1,6.8,11.0,Completed,
REQ0023340,R011181,D01324,Metroville,Tech Park,2023-03-28 11:11:57,2023-03-28 11:19:51,2023-03-28 11:39:21,6.8,20.38,1.5,7.9,19.5,Completed,
REQ0023341,R012274,D02018,Metroville,Suburbs,2023-01-02 16:52:42,2023-01-02 16:59:36,2023-01-02 17:12:54,10.0,16.5,1.0,6.9,13.3,Completed,
REQ0023342,R004133,D00991,Capital City,Central Business District,2023-03-21 08:13:29,2023-03-21 08:15:29,2023-03-21 09:13:29,21.0,40.04,1.1,2.0,58.0,Completed,
REQ0023343,R011688,D00709,Metroville,Downtown,2023-03-25 17:04:35,2023-03-25 17:11:47,2023-03-25 17:26:17,7.4,20.33,1.5,7.2,14.5,Completed,
REQ0023344,R013391,D01888,Metroville,Downtown,2023-03-23 18:11:49,2023-03-23 18:17:31,2023-03-23 18:24:43,2.8,8.33,1.2,5.7,7.2,Completed,
REQ0023345,R012427,D01877,Metroville,Suburbs,2023-01-21 16:50:09,2023-01-21 16:56:45,2023-01-21 17:50:33,23.9,39.25,1.0,6.6,53.8,Completed,
REQ0023346,R006442,D02118,Metroville,Downtown,2023-03-16 14:55:49,,,,,1.3,7.2,,Cancelled_Driver,Vehicle issue
REQ0023347,R009109,D01283,Capital City,Central Business District,2023-03-18 20:02:42,2023-03-18 20:10:18,2023-03-18 20:25:48,6.0,15.63,1.3,7.6,15.5,Completed,
REQ0023348,R004355,D00496,Metroville,Airport,2023-02-15 03:10:27,2023-02-15 03:13:57,2023-02-15 03:31:57,12.3,19.96,1.0,3.5,18.0,Completed,
REQ0023349,R014192,D02240,Metroville,Downtown,2023-02-13 18:55:16,2023-02-13 19:00:46,2023-02-13 19:49:46,15.3,42.31,1.5,5.5,49.0,Completed,
REQ0023350,R000962,D02521,Capital City,Westside,2023-02-11 22:10:40,2023-02-11 22:17:40,2023-02-11 23:19:34,22.4,38.66,1.0,7.0,61.9,Completed,
REQ0023351,R012128,D00491,Capital City,Westside,2023-02-21 04:07:27,2023-02-21 04:11:27,2023-02-21 04:26:15,8.4,14.8,1.0,4.0,14.8,Completed,
REQ0023352,R010107,D01619,Metroville,Airport,2023-01-10 19:21:51,2023-01-10 19:28:57,2023-01-10 19:35:33,4.5,11.56,1.3,7.1,6.6,Completed,
REQ0023353,R009296,D00829,Metroville,Downtown,2023-01-23 06:14:04,2023-01-23 06:21:58,2023-01-23 06:56:28,21.3,43.21,1.3,7.9,34.5,Completed,
REQ0023354,R012358,D01126,Metroville,Downtown,2023-03-02 17:47:35,2023-03-02 17:52:35,2023-03-02 19:06:47,23.2,58.06,1.4,5.0,74.2,Completed,
REQ0023355,R012532,D02250,Capital City,Industrial Zone,2023-01-13 20:16:18,2023-01-13 20:19:54,2023-01-13 20:27:36,3.0,7.25,1.0,3.6,7.7,Completed,
REQ0023356,R010128,D02807,Metroville,Downtown,2023-02-05 19:33:01,2023-02-05 19:39:01,2023-02-05 20:04:49,16.6,34.18,1.3,6.0,25.8,Completed,
REQ0023357,R009994,D00059,Metroville,Tech Park,2023-03-14 21:40:02,2023-03-14 21:45:26,2023-03-14 22:25:44,18.1,30.27,1.0,5.4,40.3,Completed,
REQ0023358,R013059,D02071,Metroville,Airport,2023-01-14 14:18:47,2023-01-14 14:23:05,2023-01-14 14:41:29,10.0,25.89,1.5,4.3,18.4,Completed,
REQ0023359,R001395,D02292,Capital City,Industrial Zone,2023-02-17 17:04:29,2023-02-17 17:08:47,2023-02-17 17:14:29,2.7,8.57,1.3,4.3,5.7,Completed,
REQ0023360,R009924,D02210,Metroville,Downtown,2023-01-28 16:25:28,2023-01-28 16:31:40,2023-01-28 16:49:04,10.7,25.13,1.4,6.2,17.4,Completed,
REQ0023361,R005577,D02145,Metroville,Tech Park,2023-01-12 20:01:53,2023-01-12 20:08:17,2023-01-12 20:30:53,10.1,23.41,1.3,6.4,22.6,Completed,
REQ0023362,R001546,D01645,Metroville,Tech Park,2023-03-03 05:18:09,2023-03-03 05:23:03,2023-03-03 05:36:09,8.7,14.9,1.0,4.9,13.1,Completed,
REQ0023363,R002146,D01918,Metroville,Residential North,2023-03-10 09:30:08,2023-03-10 09:34:56,2023-03-10 10:05:14,13.6,28.04,1.2,4.8,30.3,Completed,
REQ0023364,R013954,D01793,Metroville,Tech Park,2023-03-23 14:35:11,2023-03-23 14:40:29,2023-03-23 15:21:47,15.5,35.48,1.3,5.3,41.3,Completed,
REQ0023365,R001047,D00291,Metroville,Downtown,2023-01-17 18:29:06,2023-01-17 18:36:48,2023-01-17 19:48:42,22.2,43.92,1.1,7.7,71.9,Completed,
REQ0023366,R006725,D00005,Capital City,Industrial Zone,2023-03-26 20:42:00,2023-03-26 20:44:18,2023-03-26 21:20:54,22.2,48.48,1.4,2.3,36.6,Completed,
REQ0023367,R014303,D00046,Capital City,Industrial Zone,2023-03-07 19:18:41,2023-03-07 19:23:05,2023-03-07 20:11:59,18.0,37.72,1.2,4.4,48.9,Completed,
REQ0023368,R007889,D01950,Capital City,University Area,2023-03-10 12:44:44,2023-03-10 12:48:14,2023-03-10 12:58:32,7.7,15.94,1.2,3.5,10.3,Completed,
REQ0023369,R011179,D01681,Metroville,Suburbs,2023-03-23 17:33:16,2023-03-23 17:37:40,2023-03-23 18:32:40,20.3,38.62,1.1,4.4,55.0,Completed,
REQ0023370,R002960,D00340,Metroville,Residential North,2023-02-14 17:18:26,2023-02-14 17:23:56,2023-02-14 18:09:26,16.4,37.71,1.3,5.5,45.5,Completed,
REQ0023371,R011887,D00533,Capital City,University Area,2023-02-10 17:16:44,2023-02-10 17:23:56,2023-02-10 17:45:44,9.3,25.39,1.5,7.2,21.8,Completed,
REQ0023372,R010460,D01643,Metroville,Downtown,2023-02-09 18:20:01,2023-02-09 18:22:25,2023-02-09 19:02:01,20.1,45.58,1.4,2.4,39.6,Completed,
REQ0023373,R011787,D02185,Capital City,University Area,2023-01-06 07:58:03,2023-01-06 08:02:45,2023-01-06 08:10:33,4.9,13.37,1.4,4.7,7.8,Completed,
REQ0023374,R011754,D00573,Capital City,Central Business District,2023-01-01 20:06:33,2023-01-01 20:11:03,2023-01-01 20:40:39,17.4,36.17,1.3,4.5,29.6,Completed,
REQ0023375,R013505,D01502,Capital City,University Area,2023-02-03 14:56:59,2023-02-03 14:59:23,2023-02-03 15:16:11,6.9,14.63,1.1,2.4,16.8,Completed,
REQ0023376,R007391,D00996,Capital City,Central Business District,2023-01-01 13:43:32,2023-01-01 13:51:14,2023-01-01 14:41:02,19.7,47.05,1.4,7.7,49.8,Completed,
REQ0023377,R013420,D02471,Capital City,Central Business District,2023-02-22 08:21:23,2023-02-22 08:28:17,2023-02-22 09:15:23,23.3,41.28,1.1,6.9,47.1,Completed,
REQ0023378,R008431,D02707,Metroville,Residential North,2023-03-02 15:12:59,2023-03-02 15:16:11,2023-03-02 15:22:59,3.3,7.48,1.0,3.2,6.8,Completed,
REQ0023379,R014635,D01029,Metroville,Residential North,2023-01-07 12:05:54,2023-01-07 12:09:12,2023-01-07 12:47:36,19.7,44.66,1.4,3.3,38.4,Completed,
REQ0023380,R010334,D00671,Capital City,Industrial Zone,2023-01-29 20:25:58,2023-01-29 20:30:04,2023-01-29 20:59:58,22.4,47.41,1.4,4.1,29.9,Completed,
REQ0023381,R007688,D00281,Metroville,Downtown,2023-01-28 22:24:00,2023-01-28 22:26:48,2023-01-28 22:54:00,16.0,36.09,1.4,2.8,27.2,Completed,
REQ0023382,R003214,D01017,Capital City,Central Business District,2023-03-26 18:08:59,2023-03-26 18:11:53,2023-03-26 18:45:23,13.1,34.87,1.5,2.9,33.5,Completed,
REQ0023383,R006481,D01566,Metroville,Downtown,2023-03-13 00:41:45,2023-03-13 00:44:09,2023-03-13 01:07:21,13.3,21.94,1.0,2.4,23.2,Completed,
REQ0023384,R008602,D01050,Metroville,Downtown,2023-02-09 14:46:54,2023-02-09 14:52:54,2023-02-09 14:56:00,2.2,7.85,1.4,6.0,3.1,Completed,
REQ0023385,R014604,D02825,Metroville,Airport,2023-03-26 20:38:25,2023-03-26 20:44:25,2023-03-26 21:16:43,14.8,30.13,1.2,6.0,32.3,Completed,
REQ0023386,R000583,D01995,Metroville,Suburbs,2023-03-11 04:54:46,2023-03-11 04:57:52,2023-03-11 05:26:40,15.4,25.3,1.0,3.1,28.8,Completed,
REQ0023387,R005686,D02535,Capital City,Westside,2023-03-12 18:05:54,2023-03-12 18:13:24,2023-03-12 18:26:36,5.1,13.78,1.3,7.5,13.2,Completed,
REQ0023388,R013568,D01757,Metroville,Suburbs,2023-03-04 18:53:57,,,,,1.1,2.3,,Cancelled_Driver,Vehicle issue
REQ0023389,R001790,D01443,Capital City,Central Business District,2023-03-31 10:23:05,2023-03-31 10:30:47,2023-03-31 10:45:47,8.9,23.14,1.5,7.7,15.0,Completed,
REQ0023390,R004030,D01652,Metroville,Tech Park,2023-02-11 05:34:46,2023-02-11 05:39:10,2023-02-11 05:56:28,10.4,17.57,1.0,4.4,17.3,Completed,
REQ0023391,R004723,D01673,Metroville,Residential North,2023-02-06 06:51:58,2023-02-06 06:54:58,2023-02-06 07:25:10,19.1,29.95,1.0,3.0,30.2,Completed,
REQ0023392,R009443,D00497,Capital City,Central Business District,2023-03-12 21:29:01,2023-03-12 21:34:07,2023-03-12 21:47:07,7.5,17.48,1.3,5.1,13.0,Completed,
REQ0023393,R010092,D02255,Capital City,Industrial Zone,2023-01-19 06:39:53,2023-01-19 06:45:17,2023-01-19 07:24:29,19.1,31.3,1.0,5.4,39.2,Completed,
REQ0023394,R003848,D00459,Capital City,Industrial Zone,2023-03-24 00:09:40,2023-03-24 00:14:40,2023-03-24 00:21:40,3.7,7.99,1.0,5.0,7.0,Completed,
REQ0023395,R013447,D00442,Metroville,Downtown,2023-03-23 09:16:45,2023-03-23 09:31:51,2023-03-23 10:08:27,13.6,51.05,2.1,15.1,36.6,Completed,
REQ0023396,R006212,D00559,Metroville,Residential North,2023-01-22 13:53:08,2023-01-22 14:00:32,2023-01-22 14:37:32,24.8,52.93,1.4,7.4,37.0,Completed,
REQ0023397,R002620,D00169,Metroville,Tech Park,2023-02-23 18:05:38,,,,,2.6,4.6,,Cancelled_Driver,Rider no-show
REQ0023398,R002281,D00627,Capital City,Industrial Zone,2023-03-30 22:49:46,2023-03-30 22:53:28,2023-03-30 23:00:22,4.7,9.18,1.0,3.7,6.9,Completed,
REQ0023399,R003223,D01489,Metroville,Airport,2023-01-10 07:01:19,2023-01-10 07:09:07,2023-01-10 07:41:19,16.9,41.41,1.5,7.8,32.2,Completed,
REQ0023400,R013258,D02719,Metroville,Suburbs,2023-02-03 14:15:19,2023-02-03 14:18:25,2023-02-03 14:34:31,11.2,18.36,1.0,3.1,16.1,Completed,
REQ0023401,R004341,D01449,Metroville,Suburbs,2023-01-19 18:38:39,2023-01-19 18:44:15,2023-01-19 19:16:39,12.3,26.54,1.2,5.6,32.4,Completed,
REQ0023402,R006921,,Metroville,Suburbs,2023-03-31 20:15:45,,,,,1.0,0.7,,Cancelled_Rider,Wait time too long
REQ0023403,R012399,D01640,Capital City,Industrial Zone,2023-03-29 08:17:43,2023-03-29 08:20:19,2023-03-29 08:39:13,7.9,20.74,1.4,2.6,18.9,Completed,
REQ0023404,R013227,D00209,Capital City,Central Business District,2023-02-09 06:05:15,2023-02-09 06:12:39,2023-02-09 06:51:57,13.2,29.08,1.2,7.4,39.3,Completed,
REQ0023405,R007878,D01147,Capital City,Industrial Zone,2023-01-13 18:58:53,2023-01-13 19:01:11,2023-01-13 20:34:11,24.4,59.45,1.3,2.3,93.0,Completed,
REQ0023406,R005843,D01147,Capital City,Industrial Zone,2023-03-01 19:02:09,2023-03-01 19:09:27,2023-03-01 19:24:27,7.3,18.91,1.4,7.3,15.0,Completed,
REQ0023407,R012565,,Metroville,Tech Park,2023-01-03 18:02:00,,,,,2.5,4.7,,Cancelled_Rider,Price too high
REQ0023408,R009774,,Capital City,Westside,2023-02-03 21:38:07,,,,,1.0,3.9,,Cancelled_Rider,Wait time too long
REQ0023409,R006347,D00282,Metroville,Suburbs,2023-02-15 14:58:57,2023-02-15 15:05:33,2023-02-15 15:32:15,17.4,27.38,1.0,6.6,26.7,Completed,
REQ0023410,R004734,D00356,Capital City,Westside,2023-01-13 09:18:19,2023-01-13 09:21:37,2023-01-13 09:25:19,1.7,5.6,1.1,3.3,3.7,Completed,
REQ0023411,R000529,D02984,Capital City,Westside,2023-01-01 17:44:41,2023-01-01 17:49:47,2023-01-01 18:22:53,12.4,29.05,1.3,5.1,33.1,Completed,
REQ0023412,R010745,D00428,Capital City,Westside,2023-03-01 08:58:31,2023-03-01 09:03:25,2023-03-01 09:08:37,2.2,6.51,1.1,4.9,5.2,Completed,
REQ0023413,R004066,D01929,Capital City,Industrial Zone,2023-03-18 22:13:22,2023-03-18 22:17:22,2023-03-18 23:15:22,21.2,36.64,1.0,4.0,58.0,Completed,
REQ0023414,R000269,D00011,Capital City,Industrial Zone,2023-01-28 08:16:39,2023-01-28 08:21:51,2023-01-28 09:06:39,23.1,36.94,1.0,5.2,44.8,Completed,
REQ0023415,R004447,D00705,Capital City,Westside,2023-03-31 15:26:07,2023-03-31 15:30:07,2023-03-31 16:38:01,24.6,42.2,1.0,4.0,67.9,Completed,
REQ0023416,R005573,D02942,Metroville,Residential North,2023-02-25 00:58:14,2023-02-25 01:03:44,2023-02-25 01:44:08,15.2,26.8,1.0,5.5,40.4,Completed,
REQ0023417,R002014,D02818,Metroville,Tech Park,2023-01-03 18:25:24,2023-01-03 18:41:36,2023-01-03 19:35:48,20.7,67.39,1.9,16.2,54.2,Completed,
REQ0023418,R008250,D02701,Metroville,Airport,2023-03-09 14:23:34,2023-03-09 14:29:40,2023-03-09 14:36:28,3.6,10.98,1.4,6.1,6.8,Completed,
REQ0023419,R002759,D00153,Capital City,Industrial Zone,2023-01-16 18:57:52,2023-01-16 19:02:52,2023-01-16 19:19:40,5.0,12.12,1.1,5.0,16.8,Completed,
REQ0023420,R008039,D00478,Metroville,Residential North,2023-02-20 09:51:20,2023-02-20 09:57:50,2023-02-20 10:49:02,19.4,46.84,1.4,6.5,51.2,Completed,
REQ0023421,R000612,D00822,Metroville,Suburbs,2023-01-11 17:22:41,2023-01-11 17:28:59,2023-01-11 17:55:59,13.1,24.5,1.1,6.3,27.0,Completed,
REQ0023422,R012005,D00015,Metroville,Residential North,2023-03-19 15:49:21,2023-03-19 15:55:15,2023-03-19 15:57:21,1.4,6.74,1.5,5.9,2.1,Completed,
